"","accessCode","userID","fastestRT_sess_1","fastestRT_sess_2","fastestRT_sess_3","fastestRT_sess_4","fastestRT_sess_5","fastestRT_sess_6","highestLevel_sess_1","highestLevel_sess_2","highestLevel_sess_3","highestLevel_sess_4","highestLevel_sess_5","highestLevel_sess_6","highestTrialCount_sess_1","highestTrialCount_sess_2","highestTrialCount_sess_3","highestTrialCount_sess_4","highestTrialCount_sess_5","highestTrialCount_sess_6","trialCount_sess_1","trialCount_sess_2","trialCount_sess_3","trialCount_sess_4","trialCount_sess_5","trialCount_sess_6","nLevels_sess_1","nLevels_sess_2","nLevels_sess_3","nLevels_sess_4","nLevels_sess_5","nLevels_sess_6","timePlayed_sess_1","timePlayed_sess_2","timePlayed_sess_3","timePlayed_sess_4","timePlayed_sess_5","timePlayed_sess_6","HITS_sess_1","HITS_sess_2","HITS_sess_3","HITS_sess_4","HITS_sess_5","HITS_sess_6","Hit_AvgRT_sess_1","Hit_AvgRT_sess_2","Hit_AvgRT_sess_3","Hit_AvgRT_sess_4","Hit_AvgRT_sess_5","Hit_AvgRT_sess_6","Hit_SDRT_sess_1","Hit_SDRT_sess_2","Hit_SDRT_sess_3","Hit_SDRT_sess_4","Hit_SDRT_sess_5","Hit_SDRT_sess_6","MISSED_sess_1","MISSED_sess_2","MISSED_sess_3","MISSED_sess_4","MISSED_sess_5","MISSED_sess_6","Miss_AvgRT_sess_1","Miss_AvgRT_sess_2","Miss_AvgRT_sess_3","Miss_AvgRT_sess_4","Miss_AvgRT_sess_5","Miss_AvgRT_sess_6","Miss_SDRT_sess_1","Miss_SDRT_sess_2","Miss_SDRT_sess_3","Miss_SDRT_sess_4","Miss_SDRT_sess_5","Miss_SDRT_sess_6","WRONG_sess_1","WRONG_sess_2","WRONG_sess_3","WRONG_sess_4","WRONG_sess_5","WRONG_sess_6","Wrong_AvgRT_sess_1","Wrong_AvgRT_sess_2","Wrong_AvgRT_sess_3","Wrong_AvgRT_sess_4","Wrong_AvgRT_sess_5","Wrong_AvgRT_sess_6","Wrong_SDRT_sess_1","Wrong_SDRT_sess_2","Wrong_SDRT_sess_3","Wrong_SDRT_sess_4","Wrong_SDRT_sess_5","Wrong_SDRT_sess_6","highestLevelPct_sess_1","highestLevelPct_sess_2","highestLevelPct_sess_3","highestLevelPct_sess_4","highestLevelPct_sess_5","highestLevelPct_sess_6","percentCorrect_sess_1","percentCorrect_sess_2","percentCorrect_sess_3","percentCorrect_sess_4","percentCorrect_sess_5","percentCorrect_sess_6","HitRate_sess_1","HitRate_sess_2","HitRate_sess_3","HitRate_sess_4","HitRate_sess_5","HitRate_sess_6","FARate_sess_1","FARate_sess_2","FARate_sess_3","FARate_sess_4","FARate_sess_5","FARate_sess_6","DPrime_sess_1","DPrime_sess_2","DPrime_sess_3","DPrime_sess_4","DPrime_sess_5","DPrime_sess_6"
"67","ATM1F18","17025",0.106455,0.28607,0.348485,0.52188,0,0,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-0-0","SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-3-0","SpaceCakesLevel 2-3-1","SpaceCakesLevel 2-2-1",30,40,30,20,20,10,210,319,210,200,219,148,6,9,6,5,5,4,"719","958","589","754","1042","628",196,278,183,164,147,97,1.88845017908163,1.17968369460432,1.79038899289617,1.7292050054878,1.13857417408163,1.54678261443299,0.764654408655995,0.558080381125362,0.60966270276635,0.730227356544565,0.834188272681931,0.654930835580012,0,0,0,19,12,17,NA,NA,NA,1.92040308421053,1.19414623333333,2.42872870588235,NA,NA,NA,1.24458576414318,0.810709149504688,0.845257029323756,14,41,27,17,60,34,2.0727203,1.39907092195122,1.37763203333333,2.12681493529412,0.524298085,1.34415219411765,1.05546978724025,1.00977850362991,0.845635537960523,1.45414990187648,0.496778843433766,0.896413274497712,14,13,14,10,9,7,93,87,87,82,67,66,0.93,0.87,0.87,0.82,0.67,0.65,0.07,0.13,0.13,0.09,0.28,0.23,2.95158205635834,2.2527822580776,2.2527822580776,2.25612012153303,1.02275467294445,1.12416731559278
"68","ATM1F18","17028",0.31731,0.33362,0.5508499,0.460635,NA,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 1-3-0","SpaceCakesLevel 3-4-0","SpaceCakesLevel 5-0-0",NA,NA,40,4,80,25,NA,NA,280,284,600,453,NA,NA,8,9,11,8,NA,NA,"803","680","1426","1176",NA,NA,251,270,544,413,NA,NA,0.934174536653386,0.84854004,1.35846547077206,1.59172138958838,NA,NA,0.46741653141808,0.338754131225393,0.368452357337422,0.477673730187735,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,1.81134,NA,NA,NA,NA,NA,NA,NA,NA,29,14,56,39,NA,NA,1.13719223103448,1.20539505714286,1.2512593125,1.7373609974359,NA,NA,0.753265915671852,0.564023683890067,0.441078640473362,0.641005749177502,NA,NA,14,1,13,6,NA,NA,90,95,91,91,NA,NA,0.9,0.95,0.91,0.91,NA,NA,0.1,0.05,0.09,0.09,NA,NA,2.5631031310892,3.28970725390294,2.68151006738043,2.68151006738043,NA,NA
"69","ATM1F18","17031",0.46763,0.384505,0,0.051675,0.6494301,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 1-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-2-0",NA,30,60,40,60,8,NA,240,230,439,320,203,NA,7,6,8,6,6,NA,"681","631","1406","1361","828",NA,230,203,348,260,150,NA,1.08488851391304,1.07734898128079,1.68194744195402,1.40806743115385,1.74702469866667,NA,0.561019822109614,0.453028938318263,0.786222575826373,0.596932771397962,0.709892376543951,NA,0,0,0,0,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,10,27,91,60,46,NA,1.28791552,1.11278815925926,1.35488424065934,1.24923126833333,1.56420405,NA,0.47969369209277,0.655115016981092,0.903782129372037,0.62068588483154,0.684710578044193,NA,12,26,9,19,4,NA,96,88,79,81,74,NA,0.96,0.88,0.79,0.81,0.74,NA,0.04,0.12,0.21,0.19,0.23,NA,3.50137214250434,2.34997358413218,1.61284249403648,1.75579259010246,1.38219225457813,NA
"70","ATM1F18","17035",0.36766,0.217745,0.666335,0.050125,0.4006,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 1-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 4-1-0","SpaceCakesLevel 3-4-0",NA,30,60,27,40,58,NA,340,310,467,440,58,NA,7,9,10,8,1,NA,"1454","1586","1400","1404","301",NA,296,265,370,370,45,NA,1.00676300506757,0.952227118867925,1.64269738378378,1.53877723027027,1.35094672666667,NA,0.576425338037329,0.386462222343239,0.726064034171666,0.663307287529112,0.419080726857523,NA,0,0,2,0,0,NA,NA,NA,1.026145,NA,NA,NA,NA,NA,1.45118817596134,NA,NA,NA,44,45,95,70,13,NA,1.08641185227273,1.19879303555556,1.57500122947368,1.39803925714286,1.16766155384615,NA,0.880022158772619,0.73728003656045,0.888350011369594,0.916504259906239,0.439838110136811,NA,9,19,6,9,100,NA,87,85,79,84,78,NA,0.87,0.85,0.79,0.84,0.77,NA,0.13,0.15,0.2,0.16,0.23,NA,2.2527822580776,2.07286677898758,1.64804248059115,1.98891576641951,1.47769369837043,NA
"71","ATM1F18","17038",0.34938,0.38371,0,0,0,1.551905,"SpaceCakesLevel 1-3-0","SpaceCakesLevel 2-1-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 3-4-2","SpaceCakesLevel 4-2-0","SpaceCakesLevel 3-3-0",40,40,14,30,59,9,500,715,614,400,546,9,9,13,12,6,12,1,"1376","1733","1586","1581","1559","18",474,661,506,272,363,5,0.935784410970464,1.06482168048412,1.37960716820158,1.44271646102941,1.31714356859504,2.0687212,0.436698999280987,0.549637147955575,0.696394358348543,1.22659327313454,0.853299109143744,0.548390677885939,0,0,2,6,3,4,NA,NA,0.159047495,0.866688333333333,1.01265666666667,1.2929675,NA,NA,0.10638775783449,0.57180023296311,0.877156623305287,0.886965488153288,26,54,106,122,180,0,1.16043571538462,1.13272864814815,1.20737576886792,1.10548430901639,1.06049772272222,NA,1.08057696868752,0.616860505779466,0.984833195637859,1.28999782661514,0.857545127909399,NA,8,6,2,8,11,100,95,92,82,68,66,56,0.95,0.92,0.82,0.68,0.66,0.55,0.05,0.08,0.17,0.31,0.33,0.05,3.28970725390294,2.81014312061926,1.86953034098901,0.963549146461962,0.852376295114639,1.77051497380655
"72","ATM1F18","17041",0.215785,0.4503,0,0.083635,NA,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 0-4-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 2-2-1",NA,NA,30,29,60,59,NA,NA,240,254,420,117,NA,NA,5,5,9,2,NA,NA,"1214","1405","1511","524",NA,NA,215,227,319,87,NA,NA,1.20202968046512,1.04667517356828,1.61389026645768,1.64918833563218,NA,NA,0.633396939086929,0.530834214590778,0.904597934536237,1.04957629492735,NA,NA,0,0,6,1,NA,NA,NA,NA,2.92551666666667,1.90211,NA,NA,NA,NA,0.781119600258159,NA,NA,NA,25,27,95,29,NA,NA,1.376825044,1.20112669259259,1.62637671473684,1.48511158965517,NA,NA,0.744785038436427,0.591114523830679,1.11425664572154,0.909751315442141,NA,NA,12,11,14,50,NA,NA,90,89,76,74,NA,NA,0.89,0.89,0.76,0.74,NA,NA,0.11,0.11,0.23,0.25,NA,NA,2.45305624007322,2.45305624007322,1.4451494120253,1.317835155589,NA,NA
"73","ATM1F18","17044",0.55071,0,0.30038,0.4839,0.4662199,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 1-3-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-0-2","SpaceCakesLevel 2-4-0",NA,30,40,20,40,75,NA,390,734,440,380,134,NA,8,11,10,7,2,NA,"1253","1744","1517","1251","570",NA,328,668,330,261,117,NA,1.80971320335366,1.57327165194611,2.59910251909091,2.20410602911877,2.30102242735043,NA,0.939863557079404,0.906231954820081,1.5058004192975,1.08987169003254,1.15004741330952,NA,1,5,12,13,0,NA,0,1.705181,4.94009108333333,1.47593916153846,NA,NA,NA,1.48478392333447,1.37208326380697,0.511203414975216,NA,NA,61,61,98,106,17,NA,1.93355016065574,1.81514916901639,2.31867781326531,1.92478573396226,2.16514422941176,NA,0.90897529661046,1.07381490936215,1.45822314786166,1.06959481630298,1.01408954725396,NA,8,5,5,11,56,NA,84,91,75,69,87,NA,0.84,0.91,0.75,0.69,0.87,NA,0.16,0.08,0.22,0.28,0.13,NA,1.98891576641951,2.74582659399985,1.44668296438477,1.07869185461867,2.2527822580776,NA
"74","ATM1F18","17047",0.116145,0.41753,0.316705,0.7513251,0.6842551,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 4-2-0",NA,30,30,50,40,59,NA,389,315,510,319,274,NA,8,7,10,6,5,NA,"1354","1506","1580","1374","1330",NA,353,304,459,287,246,NA,1.06325406232295,1.00815444144737,1.66140433006536,1.9768203184669,1.91591343333333,NA,0.610595703368305,0.373142300556436,0.631321792528508,0.835460757262421,0.754822114060258,NA,0,0,0,2,0,NA,NA,NA,NA,1.5016625,NA,NA,NA,NA,NA,0.283129090721,NA,NA,36,11,51,30,28,NA,1.23332364722222,1.04039682727273,1.81788076862745,2.7415573,2.5914605,NA,0.905924517318827,0.71379905414047,0.795261106794101,1.38676894028396,0.619205744839695,NA,8,10,10,13,22,NA,91,97,90,90,90,NA,0.91,0.96,0.9,0.9,0.9,NA,0.09,0.04,0.1,0.1,0.1,NA,2.68151006738043,3.50137214250434,2.5631031310892,2.5631031310892,2.5631031310892,NA
"75","ATM1F18","17050",0,0,NA,NA,NA,NA,"SpaceCakesLevel 3-2-1","SpaceCakesLevel 3-3-0",NA,NA,NA,NA,7,60,NA,NA,NA,NA,667,479,NA,NA,NA,NA,15,8,NA,NA,NA,NA,"1623","1522",NA,NA,NA,NA,481,371,NA,NA,NA,NA,1.26382595762994,1.47861047735849,NA,NA,NA,NA,0.569456662232965,0.798386034056578,NA,NA,NA,NA,3,8,NA,NA,NA,NA,1.15711966666667,0.7027349875,NA,NA,NA,NA,2.00419005310383,0.552412744250039,NA,NA,NA,NA,183,100,NA,NA,NA,NA,1.10920843060109,1.1323349,NA,NA,NA,NA,0.952570654265115,1.03640663391588,NA,NA,NA,NA,1,13,NA,NA,NA,NA,72,77,NA,NA,NA,NA,0.72,0.77,NA,NA,NA,NA,0.27,0.21,NA,NA,NA,NA,1.19565449828784,1.54526809620345,NA,NA,NA,NA
"76","ATM1F18","17547",0.166055,0.166445,0.32007,0.150165,0.067415,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 4-0-1","SpaceCakesLevel 5-0-1","SpaceCakesLevel 6-2-0","SpaceCakesLevel 6-1-0",NA,40,4,40,38,39,NA,490,663,620,526,924,NA,9,13,12,10,13,NA,"1341","1632","1525","1460","1521",NA,434,559,522,448,758,NA,1.03283972396313,1.3638884293381,1.48275900019157,1.61633109419643,2.19655510989446,NA,0.379485160788151,0.476210893334096,0.516651338479206,0.567096131837487,1.16497370368735,NA,0,0,0,0,4,NA,NA,NA,NA,NA,2.91699375,NA,NA,NA,NA,NA,0.292381126282546,NA,56,104,98,78,162,NA,1.19831849107143,1.22449714230769,1.50228966938776,1.63383689615385,2.49163426290123,NA,0.495975699869436,0.61149543678614,0.667382460478677,0.808376972233185,1.4472190437515,NA,8,1,6,7,4,NA,89,84,84,85,82,NA,0.88,0.84,0.84,0.85,0.82,NA,0.12,0.16,0.16,0.15,0.18,NA,2.34997358413218,1.98891576641951,1.98891576641951,2.07286677898758,1.83073017568563,NA
"77","ATM1F18","17550",0.333785,0.183395,0.03344,0.117745,0.7347699,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 4-1-1","SpaceCakesLevel 4-3-1","SpaceCakesLevel 5-2-0",NA,39,7,40,60,20,NA,429,607,520,535,538,NA,8,14,10,10,11,NA,"1237","1600","1539","1554","1527",NA,391,474,423,413,462,NA,1.28997930102302,1.51491842552743,2.14180995177305,1.73773773196126,2.12311662489177,NA,0.780194675268153,0.644471457006205,0.955019418670384,0.673226442002575,0.918141410898113,NA,0,2,0,0,0,NA,NA,1.7680425,NA,NA,NA,NA,NA,0.943043565331157,NA,NA,NA,NA,38,131,97,122,76,NA,1.82747198157895,1.44863546183206,2.09273877525773,2.00864106885246,2.12495326315789,NA,1.11496843134354,0.750040780269566,0.974466696986766,0.671188720753061,0.939649687428549,NA,9,1,8,11,4,NA,91,78,81,77,86,NA,0.91,0.78,0.81,0.77,0.86,NA,0.09,0.22,0.19,0.23,0.14,NA,2.68151006738043,1.54438642837737,1.75579259010246,1.47769369837043,2.16063868162991,NA
"78","ATM1F18","17553",0.500625,0.18427,0.333755,0.04927,0.049165,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 3-1-1","SpaceCakesLevel 4-1-1","SpaceCakesLevel 5-2-0","SpaceCakesLevel 5-4-0",NA,30,14,40,20,20,NA,389,494,520,537,580,NA,8,11,10,11,11,NA,"1190","1408","1510","1438","1539",NA,354,384,409,455,529,NA,1.33886113898305,2.775026690625,2.38398075305623,2.81192457074725,2.66674030170132,NA,0.822702800963955,1.25539470913083,1.060468987363,1.54425099827601,1.30000295965806,NA,0,2,0,0,0,NA,NA,4.563483,NA,NA,NA,NA,NA,0.365741083073805,NA,NA,NA,NA,35,108,111,82,51,NA,2.67463317714286,2.94771352777778,2.31716039009009,3.55333175609756,2.92170466862745,NA,1.89301803827469,1.20404768485767,1.09158535424299,1.60306538310711,1.7531530691138,NA,8,3,8,4,3,NA,91,78,79,85,91,NA,0.91,0.78,0.79,0.85,0.91,NA,0.09,0.22,0.21,0.15,0.09,NA,2.68151006738043,1.54438642837737,1.61284249403648,2.07286677898758,2.68151006738043,NA
"79","ATM1F18","17557",0.14924,0.01716,0.016435,0.050835,0,NA,"SpaceCakesLevel 1-0-2","SpaceCakesLevel 2-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0","SpaceCakesLevel 4-0-4",NA,30,20,40,69,10,NA,569,440,460,267,449,NA,10,9,9,5,10,NA,"1515","1618","1512","999","1489",NA,451,331,366,230,341,NA,1.03184302971175,1.67596029093656,1.47392423825137,1.57263277217391,1.35948681876833,NA,0.53573553190763,1.04629169729117,0.75133068546734,0.591383927434892,0.697562621857107,NA,0,0,3,1,0,NA,NA,NA,0.806448333333333,1.167905,NA,NA,NA,NA,0.206033048582826,NA,NA,NA,118,109,91,36,108,NA,1.17083304661017,1.32060062394495,1.30243049120879,1.197224175,1.21194864361111,NA,0.754382484213277,0.925714394996426,0.829497335367131,0.733148282261967,1.11647365553792,NA,5,5,9,26,2,NA,79,75,80,86,76,NA,0.79,0.75,0.8,0.86,0.76,NA,0.21,0.25,0.2,0.14,0.24,NA,1.61284249403648,1.34897950039216,1.68324246714583,2.16063868162991,1.41260512568018,NA
"80","ATM1F18","17560",0.066745,0.566385,0,0.566475,0,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-0-5","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-2-0",NA,30,30,40,30,35,NA,410,430,320,245,275,NA,8,9,7,5,6,NA,"1374","1562","1367","1111","1436",NA,345,344,215,224,206,NA,1.19149806956522,2.49107458866279,1.40671319525581,2.03599747544643,1.52316983543689,NA,0.807801307838516,1.30507719449709,0.971298006561121,0.868497581871575,0.837591403053779,NA,3,9,5,0,5,NA,0,4.38829544444444,2.49192016,NA,0.203427002,NA,0,1.54401325287051,1.50578825931876,NA,0.401345790874391,NA,62,77,100,21,64,NA,1.50405649032258,2.30327509090909,0.8241503589,2.00069167142857,1.2755388159375,NA,1.05741972510896,1.29153681336063,0.939856104498831,1.16821500269384,1.25408380202804,NA,7,7,12,12,13,NA,84,80,67,91,75,NA,0.84,0.8,0.67,0.91,0.75,NA,0.15,0.18,0.31,0.09,0.23,NA,2.03089127270354,1.75698632141573,0.935763513020687,2.68151006738043,1.4133365993813,NA
"81","ATM1F18","17563",0.05057,0,0.04949,NA,NA,NA,"SpaceCakesLevel 3-1-2","SpaceCakesLevel 4-2-0","SpaceCakesLevel 4-1-0",NA,NA,NA,40,20,3,NA,NA,NA,639,575,581,NA,NA,NA,13,12,12,NA,NA,NA,"1504","1475","1482",NA,NA,NA,498,441,476,NA,NA,NA,1.7488719064257,1.53432058684807,1.70404478720588,NA,NA,NA,0.750557247405115,0.783195794629127,0.899917911053727,NA,NA,NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,138,134,105,NA,NA,NA,1.68001740869565,1.4410064380597,1.61680140190476,NA,NA,NA,0.914049273162196,0.971149636275304,1.02998915788266,NA,NA,NA,6,3,1,NA,NA,NA,78,77,82,NA,NA,NA,0.78,0.77,0.82,NA,NA,NA,0.22,0.23,0.18,NA,NA,NA,1.54438642837737,1.47769369837043,1.83073017568563,NA,NA,NA
"82","ATM1F18","17564",0.499855,0.016,0,0,0,NA,"SpaceCakesLevel 1-0-2","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-4-1","SpaceCakesLevel 3-4-0",NA,30,20,99,79,39,NA,420,480,379,354,238,NA,8,10,5,6,5,NA,"1439","1439","1412","1519","1479",NA,372,403,315,282,196,NA,1.21456117204301,1.88699772307692,1.80478499555556,1.78115490921986,1.81910420153061,NA,0.583862744037917,0.759107460710554,0.738158341468571,1.01273508200795,0.871714528959003,NA,0,0,0,1,1,NA,NA,NA,NA,0.95091,3.4382,NA,NA,NA,NA,NA,NA,NA,48,77,64,71,41,NA,1.40815094791667,1.72958830779221,1.5642179734375,1.15583174521127,1.29773409756098,NA,0.658337688002558,0.772149244821545,0.663446073674455,1.07505624034916,1.1183607515736,NA,7,4,26,22,16,NA,89,84,83,80,82,NA,0.88,0.84,0.83,0.8,0.82,NA,0.12,0.16,0.17,0.2,0.17,NA,2.34997358413218,1.98891576641951,1.90833050629239,1.68324246714583,1.86953034098901,NA
"83","ATM1F18","17567",0.46716,0.08343,0.717645,0,0.784165,NA,"SpaceCakesLevel 1-0-2","SpaceCakesLevel 3-4-0","SpaceCakesLevel 5-0-0","SpaceCakesLevel 5-3-0","SpaceCakesLevel 5-4-0",NA,30,40,40,59,20,NA,430,560,559,416,419,NA,8,11,10,7,8,NA,"1373","1472","1478","1582","1252",NA,363,487,518,388,394,NA,1.49368170082645,1.73445428172485,1.94926514266409,2.20525135721649,2.57034070532995,NA,1.02007381569242,0.753259305079232,0.942345362575672,1.04237703485904,1.18034668565113,NA,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,73,41,28,25,NA,2.19310257878788,1.96425427671233,2.01689441463415,3.00033375714286,3.049481836,NA,1.39074342535478,0.938716386310353,1.13023673655655,1.53840576561536,1.98345809778473,NA,7,7,7,14,5,NA,84,87,93,93,94,NA,0.84,0.87,0.93,0.93,0.94,NA,0.15,0.13,0.07,0.07,0.06,NA,2.03089127270354,2.2527822580776,2.95158205635834,2.95158205635834,3.10954718919371,NA
"84","ATM1F18","17570",0.01673,0.032225,0,0,0,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-4-0","SpaceCakesLevel 3-3-3","SpaceCakesLevel 3-3-5",NA,30,24,80,59,49,NA,510,584,560,237,349,NA,11,13,11,4,6,NA,"1430","1567","1434","818","1547",NA,393,424,415,158,227,NA,1.26094809898219,1.53796769622642,1.4774970079759,1.0203081664557,1.45744846651982,NA,1.02232932004653,0.856199095149554,0.980389212197074,0.609550734693654,1.1990064185582,NA,0,0,0,0,7,NA,NA,NA,NA,NA,0.512652857142857,NA,NA,NA,NA,NA,0.632025580836838,NA,117,160,145,79,115,NA,1.01287427948718,1.29551255375,1.12237567586207,0.721180651898734,1.13346048513043,NA,0.92499978432509,0.816056842990196,0.925967108028491,0.52301088274665,1.27757332514694,NA,6,4,14,25,14,NA,77,73,74,67,65,NA,0.77,0.73,0.74,0.67,0.65,NA,0.23,0.27,0.26,0.33,0.33,NA,1.47769369837043,1.22562598203325,1.28669081078583,0.879826331346468,0.825233632080801,NA
"85","ATM1F18","17574",0.383745,0.6181,0.701335,0.650365,0,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-0-2",NA,30,80,40,29,40,NA,330,320,220,264,440,NA,6,6,4,5,6,NA,"1240","1118","914","1002","848",NA,315,291,198,255,301,NA,0.986608503809524,1.6323039580756,1.51338591818182,1.49875152117647,1.47021596408638,NA,0.567055668562101,0.640912487311712,0.67373377579911,0.639231888232772,1.00262575492735,NA,0,0,0,0,2,NA,NA,NA,NA,NA,2.202313,NA,NA,NA,NA,NA,0.896481290896804,NA,15,29,22,9,137,NA,1.24340926,1.74263665172414,1.47427178636364,1.09932555555556,1.13936351240876,NA,0.822410528238084,0.840697240612303,0.677309817237311,0.49319430131469,1.04491197711236,NA,9,25,18,11,9,NA,95,91,90,97,68,NA,0.95,0.91,0.9,0.96,0.68,NA,0.05,0.09,0.1,0.04,0.31,NA,3.28970725390294,2.68151006738043,2.5631031310892,3.50137214250434,0.963549146461962,NA
"86","ATM1F18","17577",0,0,0.03382,0.0334,0.750885,NA,"SpaceCakesLevel 1-1-1","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 3-4-0",NA,30,25,39,38,74,NA,300,545,372,473,282,NA,9,11,5,8,5,NA,"826","1421","1239","1361","967",NA,267,434,302,401,256,NA,1.11880479550562,2.23328761797235,1.96057257317881,2.04176172670823,2.11527005625,NA,0.662006641113029,1.17834569378231,1.10767633632176,1.06818767448598,0.953880303228508,NA,0,20,6,7,8,NA,NA,2.09121545,3.57628766666667,3.135551,0.51724325,NA,NA,1.50369548939375,1.21135751992394,1.76411222817512,1.46298483839187,NA,33,91,64,65,18,NA,1.22013341515152,2.03355185945055,1.82440929375,1.81317398,2.0735355,NA,1.0434792836181,1.40268503056302,1.68184039768324,1.47212022113735,1.03869713191559,NA,10,5,10,8,26,NA,89,80,81,85,91,NA,0.89,0.8,0.81,0.85,0.91,NA,0.11,0.17,0.17,0.14,0.07,NA,2.45305624007322,1.79578648671911,1.83206154819742,2.11675273030875,2.81654606186939,NA
"87","ATM1F18","17581",0.33368,0,0.01649,0.666275,0.06658,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 4-0-0",NA,30,33,48,40,37,NA,390,453,408,318,276,NA,7,9,8,6,5,NA,"1310","1254","1305","1242","977",NA,330,361,335,259,234,NA,1.24651845939394,2.06526431301939,1.81311523462687,2.04845669266409,1.86236013717949,NA,0.853564273391654,0.996746454583302,0.798506618697515,0.807360136914827,0.704255541565836,NA,2,0,1,0,0,NA,3.0284155,NA,1.21826,NA,NA,NA,1.54570784650933,NA,NA,NA,NA,NA,58,92,72,59,42,NA,2.13930977241379,1.90440575326087,1.71052667361111,1.76311357457627,1.54185725714286,NA,1.4804046102934,0.937028078066043,0.776759023770314,0.869815508852657,0.597740083433856,NA,8,7,12,13,13,NA,85,80,82,81,85,NA,0.85,0.8,0.82,0.81,0.85,NA,0.15,0.2,0.18,0.19,0.15,NA,2.07286677898758,1.68324246714583,1.83073017568563,1.75579259010246,2.07286677898758,NA
"88","ATM1F18","17584",0.10017,0.033305,0,0.03344,0.116805,NA,"SpaceCakesLevel 1-0-4","SpaceCakesLevel 3-0-2","SpaceCakesLevel 3-0-6","SpaceCakesLevel 4-0-0","SpaceCakesLevel 3-0-2",NA,30,13,40,39,40,NA,360,532,420,453,200,NA,10,12,9,8,4,NA,"937","1340","1320","1339","463",NA,280,417,275,364,160,NA,1.12713592071429,1.51796212616307,1.41872010654545,1.46690579148352,1.488650619375,NA,0.562687008836898,0.684524225690535,0.634154602583117,0.506685005839092,0.711211347109786,NA,0,0,5,0,0,NA,NA,NA,0.87758698,NA,NA,NA,NA,NA,0.749682325036313,NA,NA,NA,80,115,140,89,40,NA,0.94249756375,1.3992677826087,1.387162385,1.32689111685393,1.5199597025,NA,0.523805241310218,0.931414391133004,0.924725058954958,0.676983032306178,1.02575318312802,NA,8,2,10,9,20,NA,78,78,65,80,80,NA,0.78,0.78,0.65,0.8,0.8,NA,0.22,0.22,0.33,0.2,0.2,NA,1.54438642837737,1.54438642837737,0.825233632080801,1.68324246714583,1.68324246714583,NA
